	date	time	mothermilk	milk	expressedmilk	small	big	sleep
793	2021-01-27	19:55:00	38					
794	2021-01-27	19:55:00				1		
795	2021-01-27	19:55:00					1	
796	2021-01-28	04:30:00						0
797	2021-01-28	05:00:00						1
798	2021-01-28	06:20:00						0
799	2021-01-28	06:35:00				1		
800	2021-01-28	06:45:00	10					
801	2021-01-28	07:10:00					1	
802	2021-01-28	08:20:00						1
803	2021-01-28	09:00:00						0
804	2021-01-28	09:10:00				1		
805	2021-01-28	10:15:00	5					
806	2021-01-28	11:20:00				1		
807	2021-01-28	11:23:00						1
808	2021-01-28	12:50:00						0
809	2021-01-28	13:00:00				1		
810	2021-01-28	13:05:00	10					
811	2021-01-28	14:15:00						1
812	2021-01-28	14:55:00						0
813	2021-01-28	15:15:00				1		
814	2021-01-28	16:05:00	7					
815	2021-01-28	17:05:00						1
816	2021-01-28	17:45:00						0
817	2021-01-28	18:30:00				1		
818	2021-01-28	18:45:00		200				
819	2021-01-28	19:35:00				1		
820	2021-01-28	19:50:00	6					
821	2021-01-28	20:10:00						1
822	2021-01-28	20:10:00	37					
823	2021-01-28	20:10:00				1		
824	2021-01-28	20:10:00					1	
825	2021-01-29	00:25:00				1		
826	2021-01-29	00:29:00						0
827	2021-01-29	00:35:00						1
828	2021-01-29	06:10:00						0
829	2021-01-29	06:30:00	10					
830	2021-01-29	06:30:00				1		
831	2021-01-29	08:00:00				1		
832	2021-01-29	08:25:00				1		
833	2021-01-29	08:30:00						1
834	2021-01-29	08:40:00						0
835	2021-01-29	08:45:00						1
836	2021-01-29	10:00:00						0
837	2021-01-29	10:10:00				1		
838	2021-01-29	10:20:00	7					
839	2021-01-29	11:20:00				1		
840	2021-01-29	12:20:00				1		
841	2021-01-29	12:40:00	6					
842	2021-01-29	12:53:00						1
843	2021-01-29	14:30:00						0
844	2021-01-29	14:35:00				1		
845	2021-01-29	15:25:00				1		
846	2021-01-29	16:10:00	5					
847	2021-01-29	16:20:00						1
848	2021-01-29	17:05:00						0
849	2021-01-29	18:45:00		200				
850	2021-01-29	19:25:00				1		
851	2021-01-29	19:25:00					1	
852	2021-01-29	19:45:00	5					
853	2021-01-29	20:40:00						1
854	2021-01-29	20:45:00						0
855	2021-01-29	20:55:00						1
856	2021-01-29	21:35:00						0
857	2021-01-29	21:40:00						1
858	2021-01-29	21:40:00	33					
859	2021-01-29	21:40:00				1		
860	2021-01-29	21:40:00					1	
861	2021-01-30	06:25:00						0
862	2021-01-30	06:50:00	14					
863	2021-01-30	07:50:00				1		
864	2021-01-30	08:40:00						1
865	2021-01-30	09:20:00						0
866	2021-01-30	10:10:00	6					
867	2021-01-30	10:20:00				1		
868	2021-01-30	11:38:00						1
869	2021-01-30	12:30:00						0
870	2021-01-30	13:00:00	8					
871	2021-01-30	13:10:00				1		
872	2021-01-30	14:20:00						1
873	2021-01-30	15:50:00						0
874	2021-01-30	16:15:00	9					
875	2021-01-30	16:40:00				1		
876	2021-01-30	18:35:00		200				
877	2021-01-30	19:15:00					1	
878	2021-01-30	19:15:00				1		
879	2021-01-30	19:25:00	7					
880	2021-01-30	19:45:00						1
881	2021-01-30	19:45:00	44					
882	2021-01-30	19:45:00				1		
883	2021-01-30	19:45:00					1	
884	2021-01-31	01:30:00						0
885	2021-01-31	01:35:00						1
886	2021-01-31	06:30:00				1		
887	2021-01-31	06:30:00						0
888	2021-01-31	06:35:00	17					
889	2021-01-31	08:13:00						1
890	2021-01-31	09:00:00						0
891	2021-01-31	09:35:00	8					
892	2021-01-31	09:45:00				1		
893	2021-01-31	11:13:00						1
894	2021-01-31	11:44:00						0
895	2021-01-31	12:40:00				1		
896	2021-01-31	13:00:00						1
897	2021-01-31	13:35:00						0
898	2021-01-31	13:45:00	9					
899	2021-01-31	14:20:00				1		
900	2021-01-31	14:20:00					1	
901	2021-01-31	15:45:00						1
902	2021-01-31	16:10:00						0
903	2021-01-31	16:20:00	9					
904	2021-01-31	17:20:00				1		
905	2021-01-31	17:35:00						1
906	2021-01-31	18:05:00						0
907	2021-01-31	18:45:00		200				
908	2021-01-31	19:15:00				1		
909	2021-01-31	19:15:00					1	
910	2021-01-31	19:35:00	6					
911	2021-01-31	20:25:00						1
912	2021-01-31	20:25:00	48					
913	2021-01-31	20:25:00				1		
914	2021-01-31	20:25:00					1	
